ID,DifficultyID,CategoryRecoveryTime,RecoveryTime,StartRecoveryTime,AuraSpellID,SpellID
6434,,6000,,1500,,78145
6435,,,6000,1500,,78146
6436,,,300000,1500,,78151
6437,,,600000,1500,,78154
6438,,,,1000,,78155
6440,,,,1000,,78157
6441,,,,1000,,78158
6442,,,,1000,,78159
6443,,,,1500,,78160
6444,,,,1000,,78161
6445,,,1500,,,78176
6446,,,1500,,,78178
6447,,,1500,,,78179
6448,,,1500,,,78180
6449,,,,1500,,78183
6450,,15000,,,,78189
6451,,,,1000,,78222
6452,,,3000,,,78269
6453,,,,1500,,78273
6454,,,,1500,,78294
6455,,,,1000,,78295
6456,,,,4000,,78331
6458,,,,1000,,78371
6459,,,4000,1500,,78372
6460,,,1500,,,78403
6461,,,,1500,,78491
6462,,,,1500,,78521
6464,,10000,,,,78603
6465,,,,1500,,78623
6466,,6000,,1500,,78630
6467,,,15000,1000,,78638
6468,,,,1500,,78660
6469,,,,1500,,78678
6470,,,,1500,,78683
6471,,,,1500,,78685
6472,,,,1500,,78702
6473,,8000,,1500,,78732
6474,,3000,10000,1500,,78754
6475,,,,1500,,78770
6476,,10000,,,,78778
6477,,,,1500,,78799
6478,,,,1500,,78802
6479,,,,1500,,78808
6480,,,,1500,,78810
6481,,30000,,1500,,78823
6482,,,200,200,,78825
6483,,7000,,1500,,78828
6484,,,,1500,,78832
6485,,,,1500,,78841
6486,,60000,,,,78899
6487,,60000,,,,78906
6488,,5000,,,,78916
6489,,,,1500,,78921
6490,,,,1500,,78962
6491,,,,1500,,78966
6492,,,,1000,,78968
6493,,,8000,1000,,78972
6494,,60000,,,,78989
6495,,60000,,,,78990
6496,,,,1000,,79019
6497,,,10000,1000,,79020
6498,,8000,,,,79023
6499,,,250,,,79024
6500,,,250,,,79040
6501,,,100,,,79043
6502,,,250,,,79044
6503,,,250,,,79046
6504,,,,1000,,79050
6505,,,,1500,,79085
6506,,,1000,,,79205
6507,,,10000,1000,,79213
6508,,,,1000,,79222
6509,,,8000,1000,,79223
6510,,,10000,1000,,79224
6511,,,,500,,79247
6512,,,500,,,79319
6513,,,1000,,,79323
6514,,3000,,1000,,79340
6515,,,,1000,,79345
6516,,6000,,1000,,79351
6517,,,,1500,,79425
6518,,,,1000,,79429
6519,,,8000,,,79430
6520,,,,1000,,79431
6521,,,1000,,,79449
6522,,1000,,,,79470
6523,,60000,,,,79475
6524,,60000,,,,79476
6525,,8000,,,,79499
6526,,40000,,,,79507
6527,,,,1500,,79539
6528,,,,1500,,79558
6530,,,,1500,,79565
6531,,,,1500,,79571
6532,,,,500,,79572
6533,,2000,,,,79580
6534,,,,1500,,79581
6535,,,6000,1500,,79583
6536,,,,1500,,79584
6537,,18000,,1500,,79616
6538,,18000,,1500,,79619
6540,,1000,,,,79633
6541,,1000,,,,79634
6542,,,,1500,,79673
6543,,,,1500,,79719
6544,,30000,,1500,,79733
6545,,,,1500,,79777
6546,,,,1500,,79811
6547,,,,1500,,79831
6548,,,,1500,,79833
6549,,,,1500,,79847
6550,,,,1500,,79849
6551,,,,1000,,79851
6552,,,,1000,,79852
6553,,,,1500,,79857
6554,,,,1500,,79859
6555,,,30000,1000,,79864
6556,,,10000,,,79865
6558,,,15000,,,79870
6559,,20000,,1500,,79872
6560,,10000,,,,79878
6561,,,,1500,,79880
6562,,,,1500,,79881
6563,,,300000,1500,,79883
6564,,,,1500,,79884
6565,,,,1500,,79885
6566,,,,1500,,79886
6567,,,,1500,,79890
6568,,,,1500,,79891
6569,,,,1500,,79893
6570,,,,1500,,79895
6571,,,,1500,,79896
6572,,,8000,1500,,79899
6573,,,,1500,,79902
6574,,3000,,,,79904
6575,,,,1500,,79909
6576,,6000,,1500,,79913
6577,,8000,,1500,,79914
6578,,3000,,,,79921
6579,,,,1500,,79926
6580,,,,1500,,79927
6581,,,,1500,,79930
6582,,,,1500,,79932
6583,,,,1500,,79933
6584,,,,1500,,79934
6585,,,,1500,,79939
6586,,,,1500,,79949
6587,,,,1500,,79954
6588,,,,1500,,79956
6589,,,,1500,,79957
6590,,,,1500,,79958
6591,,,,1500,,79961
6592,,,,1500,,79962
6593,,,,1500,,79963
6594,,,,1500,,79964
6595,,,,1500,,79966
6596,,,,1500,,79967
6597,,,,1500,,79968
6598,,,,1500,,79971
6599,,,,1500,,79972
6600,,,,1500,,79976
6601,,,,1500,,79977
6602,,,,1500,,80003
6603,,,,1000,,80004
6604,,,,1500,,80009
6605,,,10000,1500,,80012
6606,,,,1000,,80015
6607,,,,1500,,80016
6608,,,,1000,,80018
6609,,,30000,,,80070
6610,,,,3000,,80101
6611,,3000,,,,80130
6612,,3000,,,,80145
6613,,,,1500,,80174
6614,,2000,,2000,,80183
6617,,,,1500,,80256
6619,,3000,,,,80270
6620,,,1000,,,80277
6621,,,,1500,,80304
6622,,,,1500,,80306
6623,,10000,,,,80352
6624,,,15000,1000,,80365
6625,,5000,,,,80390
6626,,,6000,6000,,80393
6628,,,6000,6000,,80436
6629,,,6000,6000,,80446
6631,,3000,,1500,,80451
6634,,,,1500,,80522
6636,,,,1500,,80555
6637,,,3000,,,80562
6638,,,,1500,,80564
6639,,,,1500,,80570
6640,,,,1500,,80576
6641,,,,1000,,80588
6642,,60000,,,,80597
6643,,,,1500,,80607
6644,,,,1500,,80638
6645,,13000,,,,80652
6647,,,,1500,,80820
6648,,6000,,1000,,80869
6649,,20000,,,,80920
6650,,,10000,,,80952
6651,,,,1500,,80966
6652,,,,1500,,80983
6653,,,1200000,1500,,80985
6654,,,10000,,,80994
6655,,,,1500,,81072
6656,,,,1500,,81087
6657,,,,1500,,81140
6658,,,,1500,,81167
6659,,,,1500,,81203
6660,,,,1500,,81212
6661,,,,1500,,81224
6662,,,,1500,,81236
6663,,,,1500,,81293
6664,,,3000,1500,,81342
6665,,,1500,,,81361
6666,,,3000,1500,,81365
6667,,,10000,1500,,81367
6668,,,4000,1500,,81369
6669,,,3000,1500,,81371
6670,,,,1500,,81419
6671,,,,1500,,81439
6672,,,,1500,,81440
6673,,,,1500,,81442
6674,,,,1500,,81453
6675,,,,1500,,81454
6676,,,,1500,,81455
6677,,,,1500,,81456
6678,,,5000,1500,,81457
6679,,,30000,,,81490
6681,,1500,1000,,,81506
6682,,1500,1000,,,81513
6683,,1500,1000,,,81514
6684,,,,1500,,81521
6685,,,10000,,,81526
6686,,,1000,500,,81529
6687,,1500,1000,,,81541
6688,,,8000,1500,,81576
6690,,10000,,,,81683
6772,,,,1500,,82326
6774,,,2000,,,81886
6775,,,,1500,,81888
6776,,,,1500,,81937
6777,,,,1500,,81954
6778,,,1000,,,81957
6779,,3000,,,,81958
6780,,,,1500,,81993
6781,,,,1500,,81996
6782,,,,1500,,82019
6783,,2000,,,,82036
6784,,45000,,1500,,82048
6785,,10000,,,,82049
6786,,,,1500,,82053
6787,,,,1500,,82061
6788,,,,1500,,82062
6793,,60000,,,,82184
6794,,60000,,,,82186
6795,,3000,,,,82203
6796,,60000,,1500,,82207
6797,,,15000,,,82208
6798,,3000,,,,82215
6799,,7000,,1500,,82226
6800,,,,1000,,82261
6801,,,120000,,,82269
6802,,,,1500,,82294
6817,,5000,,,,76030
6818,,5000,,,,76032
6820,,6000,,1500,,82405
6845,,,,1500,,82531
6847,,60000,,,,82538
6848,,,1200000,1500,,82540
6849,,,10000,,,82535
6852,,,5000,1500,,82577
6853,,,5000,1500,,82578
6854,,,,1500,,82580
6855,,,3000,1500,,82585
6856,,,,1500,,82587
6858,,,500,1500,,34026
6859,,,,1500,,82604
6860,,6000,,1500,,82611
6861,,,,1500,,82641
6865,,,,1500,,82671
6867,,,,1500,,82707
6868,,,,1500,,82708
6869,,4000,,,,82717
6870,,,30000,,,82726
6871,,,30000,,,82728
6873,,,,1500,,82738
6875,,,,1500,,82742
6877,,,,1500,,82760
6878,,180000,,,,82768
6879,,,,1500,,82674
6880,,5000,,,,82777
6881,,,,1500,,82783
6882,,,,1500,,82784
6883,,,,1500,,82785
6885,,5000,,,,82788
6886,,,,1500,,82789
6887,,,120000,1500,,82791
6888,,,120000,1500,,82792
6889,,,,1500,,82794
6890,,,,1500,,82795
6891,,,,1000,,82796
6892,,,,1500,,82798
6893,,,,1500,,82811
6895,,15000,,,,82746
6896,,,120000,,,82836
6897,,,,1500,,82844
6898,,,,1500,,82846
6899,,4000,,,,82856
6900,,,,1000,,82858
6901,,,,1500,,82878
6902,,,,1500,,82886
6924,,,30000,,,79586
6926,,,15000,,,65579
6927,,,,1500,,83006
6928,,,,1000,,83009
6929,,,45000,1000,,83010
6930,,,8000,,,83014
6931,,,,1500,,83015
6932,,18000,,,,83016
6933,,,,2000,,83017
6934,,600000,,,,83021
6935,,,2000,,,65009
6942,,,3000,,,83121
6943,,,3000,,,83135
6944,,,1000,,,83136
6949,,,,1500,,83175
6950,,3000,,,,83233
6951,,,,1500,,83242
6952,,,,1500,,83243
6953,,,,1500,,83244
6954,,,,1500,,83245
6956,,20000,,1500,,83370
6960,,90000,200000,,,82815
6961,,90000,200000,,,83085
6962,,90000,200000,,,83093
6963,,90000,200000,,,83452
6964,,10000,,,,83476
6966,,,,1500,,83497
6968,,,,1500,,83504
6969,,,,1500,,83540
6970,,,,1500,,83564
6971,,,,1500,,83567
6973,,,,500,,83573
6974,,,,1500,,83586
6975,,,,1500,,83596
6976,,,,1500,,83598
6977,,,,1500,,83599
6983,,5000,,,,83698
6986,,10000,,,,83718
6987,,,,1500,,83785
6988,,3000,,,,83790
6989,,,,1500,,83848
6990,,,,1500,,83849
6992,,,,1500,,83872
6993,,,15000,1500,,83902
6994,,,,1500,,83914
6995,,,1000,,,83939
6996,,,3600000,,,83958
7003,,5000,,,,83929
7004,,5000,,,,83985
7005,,,,1500,,84012
7019,,,120000,1500,,84126
7020,,18000,,,,84146
7021,,20000,,1500,,84165
7023,,,,1500,,84263
7028,,,,1500,,84309
7029,,,,1500,,84333
7030,,,,1500,,84342
7031,,600000,600000,1500,,84348
7033,,3000,,,,84402
7035,,10000,,,,84419
7036,,120000,,,,84442
7037,,,,1500,,84472
7038,,,,1500,,84492
7040,,,1600,,,84499
7041,,,,1500,,84533
7042,,,5000,,,84545
7043,,,,500,,84562
7044,,,,1000,,84575
7049,,,,1500,,84632
7052,,6000,,1500,,84675
7054,,20000,,1500,,84715
7056,,15000,,,,84724
7057,,5000,,,,84742
7058,,,,1500,,84752
7059,,5000,,1500,,84763
7061,,,,1500,,84766
7064,,13000,,,,84784
7066,,,2000,1500,,84804
7067,,,,1500,,84806
7068,,30000,,,,84813
7069,,,,1500,,84816
7070,,5000,,1500,,84817
7071,,,,1500,,84822
7072,,,,1500,,84824
7073,,6000,,1500,,84829
7074,,,,1000,,84832
7076,,,,1500,,84836
7078,,,,1500,,84845
7079,,,,1000,,84850
7080,,,,1500,,84853
7081,,,,1500,,84868
7087,,,,1500,,84875
7088,,,,1500,,84876
7089,,,,1500,,84883
7095,,2000,,,,84931
7097,,10000,,,,84948
7098,,10000,,,,84913
7100,,,,1500,,84992
7101,,,1500,,,84996
7102,,,1500,,,84997
7103,,,1500,,,84998
7104,,,1500,,,84999
7105,,,1500,,,85000
7107,,,,1500,,84963
7108,,,90000,,,31850
7128,,,1000,,,85144
7129,,,2000,1500,,85147
7133,,,10000,,,85216
7136,,,,1500,,85240
7137,,,,1500,,85243
7139,,,,1500,,85246
7140,,,12000,,,85227
7141,,,1000,,,85248
7142,,,,1500,,85256
7143,,,1500,,,85188
7145,,,,1500,,85288
7146,,,30000,,,84995
7150,,,10000,,,85491
7154,,,,1500,,85527
7157,,,,1500,,85563
7159,,,3000,,,85580
7160,,,,1500,,85222
7161,,,300000,,,85594
7162,,,,1500,,85600
7163,,,,1500,,85609
7165,,,,1500,,85673
7170,,,,1500,,85714
7171,,6000,,1500,,85715
7173,,,,1000,,85745
7174,,,30000,,,85754
7175,,,,1500,,85308
7179,,,,1500,,85800
7181,,3000,,,,85816
7191,,,2000,1500,,85846
7192,,,,1500,,85910
7193,,,,1500,,85948
7194,,,,1500,,85964
7195,,,,1500,,85966
7196,,,,1500,,85979
7202,,10000,,,,75790
7203,,10000,,,,75774
7213,,,,1500,,86042
7215,,,,1000,,86070
7216,,,,1000,,86071
7217,,,,1000,,86072
7218,,3000,,1500,,86079
7219,,,,1000,,86085
7220,,,,1500,,86090
7223,,,,1500,,86137
7231,,4000,,,,86226
7232,,,,10000,,86227
7234,,120000,,,,86237
7235,,,500,,,1234
7237,,,,2000,,86332
7241,,6000,,,,86377
7244,,,2000,,,86425
7246,,,,1500,,86507
7247,,6000,,,,86545
7248,,,1000,,,86561
7249,,,5000,1000,,86601
7251,,,30000,,,84971
7254,,,,1000,,85252
7255,,13000,,,,86695
7256,,,,1500,,86699
7257,,,,1500,,86717
7259,,5000,,1500,,86722
7265,,3000,,,,86801
7266,,6000,,1500,,86816
7267,,,,1500,,86817
7269,,,8000,,,81459
7270,,,,1500,,86861
7284,,4000,,,,87080
7285,,,,1500,,87113
7290,,3000,,,,83654
7291,,3000,,,,83113
7293,,,,2000,,87217
7294,,,,2000,,87219
7295,,,500,500,,87232
7296,,,1500,1500,,87238
7298,,,1500,,,87272
7299,,,10000,,,87274
7300,,,120000,,,87279
7301,,,60000,,,87277
7302,,,60000,,,87280
7304,,,15000,,,87281
7305,,,30000,,,87275
7306,,,30000,,,87282
7307,,,15000,,,87283
7309,,,15000,,,87278
7312,,,,1500,,87344
7313,,30000,,,,87347
7315,,,,1500,,87393
7317,,,300000,1500,,87441
7335,,,60000,,,87596
7342,,,10000,,,87606
7343,,,30000,,,87607
7344,,,15000,,,87608
7345,,,120000,,,87609
7346,,,60000,,,87611
7347,,,15000,,,87612
7348,,,30000,,,87613
7349,,,15000,,,87614
7352,,,12000,,,87094
7355,,3000,,,,87645
7357,,5000,,,,87698
7358,,10000,,,,87650
7359,,5000,,,,87662
7361,,,,1500,,87720
7362,,,,1500,,87732
7363,,,1500,,,87747
7364,,5000,,,,87753
7366,,20000,,1500,,87759
7368,,3000,,,,87762
7370,,300000,,1500,,87772
7374,,5000,,,,73872
7376,,,,1500,,87863
7377,,,20000,,,87851
7379,,,2000,,,87960
7380,,,2000,,,87963
7381,,,2000,,,87976
7382,,,,500,,87985
7383,,,1500,,,87997
7384,,,,1500,,88010
7385,,,,1500,,88032
7388,,,2000,,,88068
7390,,,,1500,,88074
7391,,,,1500,,88082
7392,,,,1500,,88084
7393,,5000,,,,88097
7394,,5000,,,,88100
7395,,,4000,,,88027
7398,,,10000,,,84788
7399,,,,1500,,88171
7400,,,,1500,,88201
7401,,,,1500,,88209
7403,,3000,,1500,,88253
7404,,,,1500,,88255
7406,,3000,,1500,,88287
7408,,,,1500,,88323
7409,,,,1500,,88342
7410,,,,1500,,88344
7411,,,60000,1500,,88345
7412,,,60000,1500,,88346
7413,,,1500,,,88354
7414,,,1000,,,88418
7415,,,,1500,,88434
7417,,,,1500,,88439
7418,,,120000,,,88448
7419,,,,1500,,88456
7420,,,1000,,,88478
7421,,,1000,,,88527
7423,,,60000,1500,,88625
7424,,,1000,,,88496
7426,,,1000,,,88650
7427,,,,1000,,88651
7428,,,,200,,88661
7429,,,,1500,,88663
7433,,,8000,,,88679
7443,,,,1500,,88747
7444,,,,1500,,88760
7449,,,,1500,,88839
7450,,,,1500,,88846
7451,,,250,,,88868
7452,,,,1500,,88879
7453,,,,1500,,88886
7454,,,2000,,,88890
7455,,,,1000,,88901
7456,,5000,,,,82859
7460,,,,1500,,88962
7461,,5000,,,,89001
7462,,19000,,,,84643
7463,,5000,,,,89016
7464,,5000,,,,89017
7465,,5000,,,,89018
7466,,,,1500,,89039
7469,,,,1500,,89050
7470,,,,1500,,89051
7473,,60000,,,,89078
7474,,10000,,,,89083
7476,,,,5000,,89145
7477,,,,5000,,89146
7478,,,7200000,1500,,89157
7479,,,7200000,1500,,89158
7480,,5000,,,,89208
7481,,,1500,,,89402
7484,,,120000,1500,,89424
7485,,,,1500,,89459
7486,,,2000,1500,,89463
7488,,,,1500,,89472
7491,,,,1000,,89496
7493,,5000,,,,89547
7495,,,1500,,,89570
7496,,3000,,,,89574
7498,,,10000,,,89593
7501,,,,1500,,89597
7502,,,,1500,,89598
7503,,,15000,,,89600
7505,,,,1500,,89670
7506,,,30000,,,89751
7507,,,30000,,,89766
7508,,,1500,,,89786
7509,,,20000,,,89792
7511,,,4000,1000,,89803
7512,,,15000,,,89808
7513,,,,500,,3110
7514,,,,1500,,89835
7515,,,,1500,,89836
7524,,,,1500,,89929
7525,,,,1500,,89930
7526,,,,1500,,89931
7532,,,,1500,,90051
7533,,,,1500,,90053
7534,,,,1500,,90054
7535,,,500,,,90067
7536,,,,1500,,90073
7539,,,1500,,,89809
7542,,,,1500,,90215
7543,,,,1500,,90272
7544,,,1500,,,90287
7547,,,,1500,,90325
7549,,10000,,,,90328
7551,,,60000,,,90339
7552,,,,1500,,90347
7553,,,4000,,,90350
7554,,,360000,,,90355
7555,,,30000,,,90361
7556,,,,9000,,90377
7557,,,,9000,,90380
7559,,,,1000,,90397
7560,,,,1500,,90399
7562,,,,1500,,90446
7564,,,,1500,,90490
7569,,,,1500,,90522
7570,,,,1500,,90523
7571,,,,1500,,90524
7577,,,,1500,,90551
7578,,,,1500,,90637
7580,,,1000,,,90672
7581,,,10000,1000,,90677
7583,,,,1500,,90694
7584,,,,1500,,90696
7585,,,,3000,,90679
7589,,8000,,,,76794
7591,,8000,,,,76797
7593,,,,1500,,90914
7594,,120000,,,,90954
7596,,,,1500,,90956
7598,,,,1000,,90960
7600,,,,5000,,90871
7601,,,,5000,,90976
7602,,,,1500,,91004
7604,,,,1500,,91018
7605,,,3000,,,89195
7606,,,,1500,,91064
7607,,,30000,,,91073
7609,,,,1500,,91088
7611,,,5000,,,91055
7616,,,,1500,,91099
7617,,,3000,,,91114
7619,,,5000,,,91131
7621,,,3000,,,91172
7624,,3000,,,,91180
7625,,3000,,,,91181
7626,,,3000,,,91200
7628,,3000,,,,91212
7629,,,,1500,,91220
7630,,,10000,,,83176
7638,,,3000,,,91271
7640,,,,1500,,91289
7641,,,,1500,,91290
7642,,,,1500,,91291
7643,,18000,,,,91294
7645,,20000,,1500,,91313
7646,,,,1500,,91324
7647,,,,1500,,91325
7648,,,,1500,,91335
7649,,,,1500,,91343
7650,,3000,,,,91408
7654,,3000,,,,83776
7656,,2000,,,,91418
7665,,,50,,,91571
7666,,,10000,500,,91574
7667,,,10000,,,91587
7668,,,,1500,,91623
7670,,,3000,,,91647
7671,,,,1500,,91668
7672,,,,1000,,91689
7673,,,200,,,91687
7674,,,8000,1500,,91646
7675,,,,1000,,91707
7678,,1000,,,,91722
7680,,,1000,1000,,91723
7681,,,2000,2000,,91726
7682,,,1000,1000,,91727
7686,,,,1500,,91750
7687,,,10000,1500,,91649
7688,,,18000,1500,,91704
7689,,,20000,1500,,91710
7691,,,,1000,,91778
7692,,,,2000,,91788
7694,,,20000,,,85208
7695,,,90000,,,91797
7696,,,90000,,,91800
7697,,,30000,,,91802
7698,,,30000,,,91809
7699,,,45000,1000,,91837
7700,,,45000,1000,,91838
7717,,,5000,,,91877
7720,,6000,,,,75789
7722,,,,1500,,91979
7723,,,,1500,,91997
7724,,,,1500,,92025
7725,,3000,,,,92047
7726,,,5000,,,92064
7727,,,6000,1500,,92072
7729,,,4000,,,92141
7730,,,25000,1500,,92157
7735,,1000,,,,89244
7736,,1000,,,,86654
7737,,,,1500,,92266
7743,,6000,,,,79466
7745,,4000,,,,78807
7746,,60000,,,,92336
7747,,60000,,,,92337
7748,,,200,,,92339
7754,,14400000,28800000,1500,,92395
7755,,14400000,28800000,1500,,92396
7756,,14400000,14400000,1500,,92397
7757,,14400000,14400000,1500,,92398
7758,,,5000,,,92432
7759,,,200,,,92434
7760,,,5000,,,92436
7761,,,10000,1500,,92440
7763,,,250,,,92443
7773,,15000,,,,92548
7775,,,,1500,,92621
7781,,,,1500,,92649
7787,,,4000,,,92687
7789,,,10000,,,92696
7790,,,,1500,,92700
7791,,,,1500,,92703
7792,,,,1500,,92704
7794,,,,1500,,92712
7795,,,4000,1000,,92715
7796,,,1500,,,92721
7797,,,3000,,,92717
7798,,,,1500,,92727
7799,,,20000,,,92728
7800,,1000,,,,92730
7801,,,,1500,,92733
7804,,,,1500,,92739
7805,,,,1500,,92742
7806,,,,1500,,92743
7807,,,,1500,,92744
7808,,,,1500,,92745
7809,,,3000,,,92605
7817,,,30000,,,92796
7819,,,,1500,,92799
7821,,,,1500,,92802
7823,,,,1500,,92805
7824,,,60000,,,76421
7828,,120000,,,,92857
7830,,,,1500,,92915
7852,,,,1500,,93044
7853,,,,1500,,93045
7854,,120000,,,,93046
7855,,,,1500,,93047
7859,,,,1500,,93094
7860,,,200,,,93100
7861,,,,1000,,93101
7862,,,90000,1500,,93224
7863,,,20000,,,93282
7864,,,3000,,,93323
7865,,,,1500,,93325
7866,,,,1500,,93331
7867,,13000,,,,93373
7870,,,5000,,,93392
7871,,,,1500,,93402
7872,,12000,,,,93423
7873,,,14000,,,93433
7877,,,,1500,,93461
7878,,,,200,,93478
7879,,,,200,,93480
7882,,5000,,,,93527
7883,,5000,,,,93543
7884,,,,1500,,93546
7885,,10000,,,,93562
7888,,8000,,,,93581
7890,,,,1500,,93589
7891,,5000,,,,93620
7892,,,,1500,,93624
7894,,300000,,,,93636
7901,,,,1500,,93693
7903,,,,1500,,93711
7905,,,,1500,,93722
7906,,,,1500,,93723
7907,,,50,,,93724
7908,,,10000,,,93725
7909,,,,1500,,93728
7910,,,,1500,,93731
7911,,8000,,,,93687
7915,,,,1500,,93739
7916,,60000,,,,93742
7917,,,,1500,,93744
7919,,,,1500,,93760
7920,,,15000,,,93794
7921,,,15000,,,93803
7922,,,,1500,,93813
7923,,,,1500,,93815
7924,,,,1500,,93817
7925,,,,1500,,93818
7926,,,,1500,,93823
7927,,7000,,1500,,93833
7928,,,,1500,,93836
7929,,,,1500,,93837
7930,,,,1500,,93838
7931,,,,1000,,93861
7932,,10000,,,,93932
7933,,60000,,,,93933
7940,,,,1500,,94019
7941,,,,1500,,94022
7942,,,200,,,94068
7943,,,,500,,94069
7944,,,,1500,,94070
7945,,,20000,,,73854
7946,,,30000,,,87034
7947,,,1000,,,87030
7948,,,10000,,,80704
7951,,300000,300000,,,82626
7952,,,3000,3000,,68553
7953,,,3000,3000,,67054
7954,,3000,,,,93738
7955,,3000,,,,93752
7969,,6000,,,,93720
7971,,,,1500,,94366
7984,,1000,,,,78866
7991,,300000,300000,1500,,94548
7993,,1000,,,,80244
7997,,3000,,,,77839
7998,,,10000,10000,,86748
7999,,,,1500,,78640
8003,,,10000,,,93320
8004,,,2000,,,94654
8008,,,,1500,,94719
8009,,60000,,,,94826
8050,,,,1500,,94954
8051,,2000,,,,93561
8052,,2000,,,,93578
8053,,2000,,,,94968
8054,,2000,,,,93576
8059,,,10000,1500,,95061
8060,,,,1500,,88728
8062,,60000,,,,95185
8063,,,1000,,,95214
8064,,1000,,,,95216
8084,,1500,,,,95280
8085,,5000,,,,95323
8086,,4000,,,,95326
8088,,2000,,,,95347
8095,,,2000,,,51699
8096,,5000,,,,93695
8097,,,1000,,,72187
8098,,2000,,,,93629
8101,,2000,,,,93707
8104,,,,1500,,95463
8118,,,4000,,,72767
8120,,,6000,,,95746
8122,,,,1500,,95786
8123,,,,1500,,95787
8124,,10000,,,,80053
8128,,10000,,,,80157
8129,,,5000,,,76694
8130,,1000,,,,87770
8134,,,10000,,,89019
8135,,,,1500,,95909
8138,,,1500,,,64603
8140,,,,1500,,95918
8141,,,1500,,,95921
8143,,,,1500,,95925
8147,,,1500,,,85590
8154,,,3500,,,90102
8157,,,30000,,,65361
8158,,,1500,,,78811
8159,,,300000,,,96017
8161,,,3000,,,96026
8162,,,,1000,,49461
8163,,,,1000,,49345
8164,,,,1000,,49462
8167,,,,1500,,96089
8168,,,,1500,,96098
8169,,,,1500,,96114
8170,,,20000,,,74138
8173,,,8000,,,96116
8174,,,1500,,,89431
8175,,,,1500,,96154
8176,,,,1500,,77773
8177,,,,1500,,96175
8179,,,2000,,,96212
8182,,15000,,,,96231
8183,,,8000,,,96259
8191,,,,1500,,96333
8192,,,,1500,,96334
8193,,2000,,,,96345
8194,,,,1500,,96346
8197,,,35000,,,81953
8198,,,1000,,,96145
8199,,,1000,,,96146
8211,,,10000,,,96414
8212,,,,1500,,96416
8214,,,,1500,,96422
8217,,,,1500,,96440
8222,,8000,,,,96438
8223,,8000,,,,96461
8224,,6000,,,,96435
8229,,,,1500,,96562
8230,,,,1500,,96563
8231,,,,1500,,96571
8233,,,,1000,,93604
8234,,,,1000,,93593
8238,,,,1500,,96679
8239,,,500,,,96791
8241,,,250,,,96806
8242,,,,1500,,96817
8243,,,,1500,,96819
8246,,,,13000,,96849
8247,,,1000,1500,,96863
8249,,,1000,1500,,96866
8250,,,,1500,,96871
8251,,3000,,,,96423
8255,,,500,,,96961
8256,,1000,,,,96988
8257,,,1000,,,97012
8273,,1000,,,,97145
8274,,,,1500,,97153
8275,,,,1500,,97154
8276,,,,1500,,97156
8284,,,,1500,,96312
8285,,,3000,,,97240
8297,,,,1500,,97306
8300,,6000,,,,96682
8301,,6000,,,,96761
8302,,,1000,,,97324
8308,,,1800000,,,97394
8309,,,,1500,,97395
8310,,,,1500,,97396
8311,,,180000,,,97402
8312,,,,1500,,97425
8337,,,,1500,,97456
8338,,,180000,1500,,97462
8339,,,,1500,,97474
8344,,,15000,,,97498
8346,,,,1500,,97516
8347,,,5000,,,97517
8348,,45000,,1500,,97521
8349,,,1800000,,,97555
8350,,45000,,1500,,97557
8353,,,1500,,,97605
8354,,3000,,,,97627
8355,,3000,,,,97628
8356,,3000,,,,61603
8357,,,,1500,,97636
8358,,,,1500,,97637
8359,,,,1500,,97638
8360,,3000,,,,43429
8361,,3000,,,,43430
8363,,3000,,,,97640
8364,,,,1500,,97642
8365,,,,1500,,97667
8369,,90000,200000,,,97678
8370,,90000,200000,,,97679
8374,,120000,,,,97692
8376,,,1500,,,97709
8377,,,,1500,,97723
8378,,,3000,,,97753
8379,,,3000,,,97754
8380,,,3000,,,97755
8381,,,3000,,,97756
8382,,,3000,,,97757
8383,,,3000,,,97758
8385,,,,1500,,97779
8426,,,120000,1500,,97934
8431,,,,1000,,97676
8432,,,,1000,,97668
8433,,,,1000,,98008
8437,,,,1500,,98079
8442,,,,1500,,98098
8443,,15000,,,,98106
8444,,15000,,,,98110
8445,,,,1500,,98211
8446,,6000,,1500,,98213
8447,,8000,,,,98269
8448,,8000,,,,98270
8449,,60000,,,,98275
8456,,6000,,,,77840
8458,,,,1500,,98401
8467,,6000,,1500,,98439
8468,,,1800000,,,98445
8481,,,5000,,,98294
8483,,,15000,,,97202
8484,,,2000,,,98471
8485,,,,1500,,98571
8487,,,,1500,,98587
8489,,,,1500,,98716
8490,,,10000,,,98725
8491,,,,1500,,98736
8501,,,,1500,,56969
8503,,,20000,20000,,98919
8504,,6000,,1500,,98954
8506,,6000,,1500,,98985
8507,,6000,,,,82299
8510,,6000,,1500,,99003
8511,,6000,,1500,,99006
8512,,6000,,1500,,99008
8513,,6000,,1500,,99010
8515,,,,1500,,99062
8516,,,1000,1500,,99110
8517,,30000,,,,99114
8518,,,,1500,,99115
8519,,,1000,1500,,99120
8520,,1500,,,,99130
8521,,1500,,,,99133
8523,,,,1500,,99141
8524,,15000,35000,,,99107
8525,,15000,35000,,,99108
8526,,,35000,,,99109
8527,,,1000,1500,,99160
8528,,,1000,1500,,99161
8529,,,1000,1500,,99163
8530,,,1000,1500,,99164
8531,,,1000,1500,,99166
8532,,,1000,1500,,99167
8538,,,,2000,,88591
8539,,,,2000,,88592
8542,,,2000,,,98313
8547,,,1600,,,99421
